Name;Name EN;Kartentyp;Typ;KP;Entwickelt sich aus;Fähigkeit;Fähigkeit Text;Angriff 1 Kosten;Angriff 1 Name;Angriff 1 Name EN;Angriff 1 Schaden;Effekt 1;Angriff 2 Kosten;Angriff 2 Name;Angriff 2 Name EN;Angriff 2 Schaden;Effekt 2;Schwäche;Resistenz;Rückzug;Set;#;Regulation;Set Name;URL
Pandagro;Pangoro;Pokemon Phase 1;Finsternis;140; Pam-Pam;;;DC;Korkenzieherhieb ;Corkscrew Punch;60;;DDC;Wilder Tackle ;Wild Tackle;160;Dieses Pokemon fügt auch sich selbst 30 Schadenspunkte zu.;Pflanze;keine;3;CRZ;80;F;Zenit der Könige (CRZ);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/CRZ/CRZ_080_R_DE_LG.png
Pandagro;Pangoro;Pokemon Phase 1;Finsternis;140; Pam-Pam;;;DDC;Klopfender Hammer ;Knocking Hammer;90;Lege die oberste Karte des Decks deines Gegners auf seinen Ablagestapel.;DDDC;Abschütteln ;Shakedown;150;Lege 1 zufällige Karte aus der Hand deines Gegners auf seinen Ablagestapel.;Pflanze;keine;4;FST;174;E;Fusionsangriff (FST);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/FST/FST_174_R_DE_LG.png
Pandagro;Pangoro;Pokemon Phase 1;Finsternis;140; Pam-Pam;;;D;Ziehen;Pull;;Wechsle 1 Pokemon von der Bank deines Gegners in die Aktive Position ein.;DDC;Rappel ;Tantrum;160;Dieses Pokemon ist jetzt verwirrt.;Pflanze;keine;3;SCR;93;H;Stellarkrone (SCR);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/SCR/SCR_093_R_DE_LG.png
Pandir;Spinda;Pokemon Basis;Farblos;80;;Taumelschritt;Wenn dieses Pokemon verwirrt ist und durch eine Attacke Schaden erhält, wirf 1 Münze. Verhindere bei Kopf jenen Schaden.;CCC;Schwankende Schritte ;Teetering Steps;100;Dieses Pokemon ist jetzt verwirrt.;;;;;;Kampf;keine;1;PAR;151;G;Paradoxrift (PAR);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/PAR/PAR_151_R_DE_LG.png
Pandir;Spinda;Pokemon Basis;Farblos;90;;;;C;Schwindelerregender Wirbel;Dizzying Spin;;Diese Attacke fügt jedem Pokemon deines Gegners 10 Schadenspunkte zu. Das Aktive Pokemon deines Gegners ist jetzt verwirrt. (Wende Schwäche und Resistenz bei Pokemon auf der Bank nicht an.);;;;;;Kampf;keine;2;SIT;141;F;Silberne Sturmwinde (SIT);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/SIT/SIT_141_R_DE_LG.png
Panekon;Cascoon;Pokemon Phase 1;Pflanze;80; Waumpel;;;G;Härtner;Harden;;Verhindere während des nächsten Zuges deines Gegners allen Schaden, der diesem Pokemon durch Attacken zugefügt wird, wenn jener Schaden 60 Schadenspunkte oder weniger beträgt.;CC;Rolltackle ;Rolling Tackle;20;;Feuer;keine;3;LOR;9;F;Verlorener Ursprung (LOR);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/LOR/LOR_009_R_DE_LG.png
Panferno;Infernape;Pokemon Phase 2;Feuer;140; Panpyro;Pyrotanz;Einmal während deines Zuges kannst du 1 Basis-[R]-Energiekarte, 1 Basis-[F]-Energiekarte oder von beiden 1 aus deiner Hand beliebig an deine Pokemon anlegen.;RRC;Versengendes Feuer ;Scorching Fire;200;Lege 1 Energie von diesem Pokemon auf deinen Ablagestapel.;;;;;;Wasser;keine;1;SVP;116;H;Scarlet & Violet Promos (SVP);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/SVP/SVP_116_R_DE_LG.png
Panferno;Infernape;Pokemon Phase 2;Feuer;140; Panpyro;Pyrotanz;Einmal während deines Zuges kannst du 1 Basis-[R]-Energiekarte, 1 Basis-[F]-Energiekarte oder von beiden 1 aus deiner Hand beliebig an deine Pokemon anlegen.;RRC;Versengendes Feuer ;Scorching Fire;200;Lege 1 Energie von diesem Pokemon auf deinen Ablagestapel.;;;;;;Wasser;keine;1;TWM;33;H;Maskerade im Zwielicht (TWM);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/TWM/TWM_033_R_DE_LG.png
Panferno;Infernape;Pokemon Phase 2;Feuer;140; Panpyro;Pyrotanz;Einmal während deines Zuges kannst du 1 Basis-[R]-Energiekarte, 1 Basis-[F]-Energiekarte oder von beiden 1 aus deiner Hand beliebig an deine Pokemon anlegen.;RRC;Versengendes Feuer ;Scorching Fire;200;Lege 1 Energie von diesem Pokemon auf deinen Ablagestapel.;;;;;;Wasser;keine;1;TWM;173;H;Maskerade im Zwielicht (TWM);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/TWM/TWM_173_R_DE_LG.png
Panferno;Infernape;Pokemon Phase 2;Feuer;150; Panpyro;;;R;Infernalischer Wirbel ;Infernal Vortex;80*;Zeige deinem Gegner die obersten 5 Karten deines Decks. Diese Attacke fügt für jede Energiekarte, die du dort findest, 80 Schadenspunkte zu. Lege anschließend jene Energiekarten auf deinen Ablagestapel und mische die anderen Karten zurück in dein Deck.;RC;Brennender Schuss ;Burning Kick;160;Lege alle Energien von diesem Pokemon auf deinen Ablagestapel.;Wasser;keine;1;BRS;26;F;Strahlende Sterne (BRS);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/BRS/BRS_026_R_DE_LG.png
Panflam;Chimchar;Pokemon Basis;Feuer;50;;;;R;Glut ;Ember;30;Lege 1 Energie von diesem Pokemon auf deinen Ablagestapel.;;;;;;Wasser;keine;1;BRS;24;F;Strahlende Sterne (BRS);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/BRS/BRS_024_R_DE_LG.png
Panflam;Chimchar;Pokemon Basis;Feuer;60;;;;RC;Feuerhauch ;Firebreathing;20+;Wirf 1 Münze. Bei Kopf fügt diese Attacke 20 Schadenspunkte mehr zu.;;;;;;Wasser;keine;1;TWM;31;H;Maskerade im Zwielicht (TWM);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/TWM/TWM_031_R_DE_LG.png
Panikmaske;Panic Mask;Trainer - Ausrüstung;;;;;Verhindere allen Schaden, der dem Pokemon, an das diese Karte angelegt ist, durch Attacken von Pokemon deines Gegners, die 40 oder weniger verbleibende KP haben, zugefügt wird.;;;;;;;;;;;Kampf;keine;3;LOR;165;F;Verlorener Ursprung (LOR);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/LOR/LOR_165_R_DE_LG.png
Panpyro;Monferno;Pokemon Phase 1;Feuer;80; Panflam;;;R;Flackern ;Flare;30;;RC;Flammenwurf ;Flamethrower;50;Lege 1 Energie von diesem Pokemon auf deinen Ablagestapel.;Wasser;keine;1;BRS;25;F;Strahlende Sterne (BRS);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/BRS/BRS_025_R_DE_LG.png
Panpyro;Monferno;Pokemon Phase 1;Feuer;90; Panflam;;;RC;Hacker ;Chop;40;;RRC;Hitzschlag ;Heat Blow;80;Lege 1 Energie von diesem Pokemon auf deinen Ablagestapel.;Wasser;keine;1;TWM;32;H;Maskerade im Zwielicht (TWM);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/TWM/TWM_032_R_DE_LG.png
Pantimimi;Mime Jr.;Pokemon Basis;Psycho;30;;;;0;Mimenspiele;Mimed Games;;Dein Gegner wählt 1 Attacke von 1 seiner Pokemon im Spiel. Setze die gewählte Attacke als diese Attacke ein.;;;;;;Finsternis;Kampf;0;PAF;31;G;Paldeas Schicksale (PAF);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/PAF/PAF_031_R_DE_LG.png
Pantimimi;Mime Jr.;Pokemon Basis;Psycho;30;;;;0;Mimenspiele;Mimed Games;;Dein Gegner wählt 1 Attacke von 1 seiner Pokemon im Spiel. Setze die gewählte Attacke als diese Attacke ein.;;;;;;Finsternis;Kampf;0;PAF;157;G;Paldeas Schicksale (PAF);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/PAF/PAF_157_R_DE_LG.png
Pantimos;Mr. Mime;Pokemon Basis;Psycho;90;;Mimikry-Sperre;Wenn an dieses Pokemon genauso viel Energie angelegt ist wie an das Aktive Pokemon deines Gegners, verhindere allen Schaden, der diesem Pokemon durch Attacken von Pokemon deines Gegners zugefügt wird.;C;Psy-Power;Psypower;;Lege 3 Schadensmarken beliebig auf die Pokemon deines Gegners.;;;;;;Finsternis;Kampf;1;MEW;122;G;Pokemon 151 (MEW);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/MEW/MEW_122_R_DE_LG.png
Pantimos;Mr. Mime;Pokemon Basis;Psycho;90;;Mimikry-Sperre;Wenn an dieses Pokemon genauso viel Energie angelegt ist wie an das Aktive Pokemon deines Gegners, verhindere allen Schaden, der diesem Pokemon durch Attacken von Pokemon deines Gegners zugefügt wird.;C;Psy-Power;Psypower;;Lege 3 Schadensmarken beliebig auf die Pokemon deines Gegners.;;;;;;Finsternis;Kampf;1;MEW;179;G;Pokemon 151 (MEW);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/MEW/MEW_179_R_DE_LG.png
Pantimos;Mr. Mime;Pokemon Basis;Psycho;90;;;;C;Klaps ;Pound;20;;PCC;Listiger Klatscher ;Tricky Slap;90;Du und dein Gegner spielt Schere/Stein/Papier, bis jemand gewinnt. Wenn du gewinnst, verhindere während des nächsten Zuges deines Gegners allen Schaden durch und alle Effekte von Attacken, die diesem Pokemon zugefügt werden.;Finsternis;Kampf;2;LOR;67;F;Verlorener Ursprung (LOR);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/LOR/LOR_067_R_DE_LG.png
Pantimos;Mr. Mime;Pokemon Basis;Psycho;90;;;;C;Doppelgänger-Show;Look-Alike Show;;Dein Gegner zeigt dir seine Handkarten. Du kannst den Effekt von 1 Unterstützerkarte, die du dort findest, als Effekt dieser Attacke einsetzen.;P;Gespenstische Woge ;Eerie Wave;20;Das Aktive Pokemon deines Gegners ist jetzt verwirrt.;Finsternis;Kampf;1;TEF;63;H;Gewalten der Zeit (TEF);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/TEF/TEF_063_R_DE_LG.png
Panzaeron;Skarmory;Pokemon Basis;Metall;120;;;;CC;Stahlflügel ;Steel Wing;30;Während des nächsten Zuges deines Gegners werden diesem Pokemon durch Attacken 30 Schadenspunkte weniger zugefügt (nachdem Schwäche und Resistenz verrechnet wurden).;MMC;Schwertschneide ;Slicing Blade;110;;Feuer;Pflanze;1;FST;182;E;Fusionsangriff (FST);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/FST/FST_182_R_DE_LG.png
Panzaeron;Skarmory;Pokemon Basis;Metall;120;;;;C;Pikser ;Peck;20;;MMC;Schlitzender Stahl ;Slashing Steel;120;Während deines nächsten Zuges kann dieses Pokemon Schlitzender Stahl nicht einsetzen.;Elektro;Kampf;1;OBF;142;G;Obsidianflammen (OBF);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/OBF/OBF_142_R_DE_LG.png
Panzaeron;Skarmory;Pokemon Basis;Metall;120;;;;M;Schneidender Wind ;Cutting Wind;30;;CCC;Großer Sturm ;Big Storm;90;Lege 1 Stadionkarte im Spiel auf den Ablagestapel.;Elektro;Kampf;2;TWM;119;H;Maskerade im Zwielicht (TWM);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/TWM/TWM_119_R_DE_LG.png
Papella;Opal;Trainer - Unterstützer;;;;;Wirf 2 Münzen. Durchsuche dein Deck nach bis zu so vielen Karten, wie du Kopf geworfen hast, nimm sie auf deine Hand und mische dein Deck.;;;;;;;;;;;Kampf;keine;3;LOR;TG28;D;Verlorener Ursprung (LOR);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/LOR/LOR_TG28_R_DE_LG.png
Papella;Opal;Trainer - Unterstützer;;;;;Wirf 2 Münzen. Durchsuche dein Deck nach bis zu so vielen Karten, wie du Kopf geworfen hast, nimm sie auf deine Hand und mische dein Deck.;;;;;;;;;;;Elektro;Kampf;2;VIV;158;D;Farbenschock (VIV);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/VIV/VIV_158_R_DE_LG.png
Papella;Opal;Trainer - Unterstützer;;;;;Wirf 2 Münzen. Durchsuche dein Deck nach bis zu so vielen Karten, wie du Kopf geworfen hast, nimm sie auf deine Hand und mische dein Deck.;;;;;;;;;;;Elektro;Kampf;1;VIV;184;D;Farbenschock (VIV);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/VIV/VIV_184_R_DE_LG.png
Papella;Opal;Trainer - Unterstützer;;;;;Wirf 2 Münzen. Durchsuche dein Deck nach bis zu so vielen Karten, wie du Kopf geworfen hast, nimm sie auf deine Hand und mische dein Deck.;;;;;;;;;;;Elektro;Kampf;0;VIV;197;D;Farbenschock (VIV);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/VIV/VIV_197_R_DE_LG.png
Papinella;Beautifly;Pokemon Phase 2;Pflanze;130; Schaloko;Begeisterter Rüssel;Einmal während deines Zuges kannst du so lange Karten ziehen, bis du 6 Karten auf deiner Hand hast.;GC;Megasauger ;Mega Drain;70;Heile 30 Schadenspunkte bei diesem Pokemon.;;;;;;Feuer;keine;1;LOR;8;F;Verlorener Ursprung (LOR);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/LOR/LOR_008_R_DE_LG.png
Papungha;Jumpluff;Pokemon Phase 2;Pflanze;90; Hubelupf;Ausweichgleiter;Wenn diesem Pokemon durch Attacken Schaden zugefügt wird, wirf 1 Münze. Verhindere bei Kopf jenen Schaden.;G;Flauschige Brise ;Fluffy Breeze;60;Diese Attacke fügt auch 1 Pokemon auf der Bank deines Gegners 30 Schadenspunkte zu. (Wende Schwäche und Resistenz bei Pokemon auf der Bank nicht an.);;;;;;Feuer;keine;1;PAF;98;G;Paldeas Schicksale (PAF);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/PAF/PAF_098_R_DE_LG.png
Papungha;Jumpluff;Pokemon Phase 2;Pflanze;90; Hubelupf;Ausweichgleiter;Wenn diesem Pokemon durch Attacken Schaden zugefügt wird, wirf 1 Münze. Verhindere bei Kopf jenen Schaden.;G;Flauschige Brise ;Fluffy Breeze;60;Diese Attacke fügt auch 1 Pokemon auf der Bank deines Gegners 30 Schadenspunkte zu. (Wende Schwäche und Resistenz bei Pokemon auf der Bank nicht an.);;;;;;Feuer;keine;1;PAL;3;G;Entwicklungen in Paldea (PAL);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/PAL/PAL_003_R_DE_LG.png
Papungha;Jumpluff;Pokemon Phase 2;Pflanze;90; Hubelupf;Flauschige Offensive;Dieses Pokemon kann während jedes Zuges zweimal angreifen. Falls die erste Attacke das Aktive Pokemon deines Gegners kampfunfähig macht, kannst du erneut angreifen, nachdem dein Gegner ein neues Aktives Pokemon gewählt hat.;G;Rundumangriff ;Spinning Attack;60;;;;;;;Feuer;keine;0;EVS;4;E;Drachenwandel (EVS);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/EVS/EVS_004_R_DE_LG.png
Paradies Resort;Paradise Resort;Trainer - Stadion;;;;;Die Rückzugskosten aller Enton im Spiel (deiner und der deines Gegners) verringern sich um [C].;;;;;;;;;;;Wasser;keine;1;SVP;45;G;Scarlet & Violet Promos (SVP);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/SVP/SVP_045_R_DE_LG.png
Paradies Resort;Paradise Resort;Trainer - Stadion;;;;;Die Rückzugskosten aller Enton im Spiel (deiner und der deines Gegners) verringern sich um [C].;;;;;;;;;;;Kampf;keine;1;SVP;150;H;Scarlet & Violet Promos (SVP);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/SVP/SVP_150_R_DE_LG.png
Paragoni;Phantump;Pokemon Basis;Pflanze;60;;;;C;Tackle ;Tackle;10;;GC;Samenbomben ;Seed Bomb;20;;Feuer;keine;1;FST;16;E;Fusionsangriff (FST);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/FST/FST_016_R_DE_LG.png
Paragoni;Phantump;Pokemon Basis;Pflanze;70;;;;C;Haken ;Hook;10;;;;;;;Feuer;keine;2;LOR;16;F;Verlorener Ursprung (LOR);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/LOR/LOR_016_R_DE_LG.png
Paragoni;Phantump;Pokemon Basis;Pflanze;60;;;;CC;Zweigstoß ;Branch Poke;20;;;;;;;Feuer;keine;1;OBF;11;G;Obsidianflammen (OBF);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/OBF/OBF_011_R_DE_LG.png
Paragoni;Phantump;Pokemon Basis;Pflanze;70;;;;GC;Egelsamen ;Leech Seed;20;Heile 20 Schadenspunkte bei diesem Pokemon.;;;;;;Feuer;keine;2;TWM;12;H;Maskerade im Zwielicht (TWM);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/TWM/TWM_012_R_DE_LG.png
Paras;Paras;Pokemon Basis;Pflanze;70;;;;GC;Absorber ;Absorb;20;Heile 10 Schadenspunkte bei diesem Pokemon.;;;;;;Feuer;keine;1;CRZ;GG32;F;Zenit der Könige (CRZ);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/CRZ/CRZ_GG32_R_DE_LG.png
Paras;Paras;Pokemon Basis;Pflanze;70;;;;GC;Absorber ;Absorb;20;Heile 10 Schadenspunkte bei diesem Pokemon.;;;;;;Feuer;keine;1;LOR;4;F;Verlorener Ursprung (LOR);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/LOR/LOR_004_R_DE_LG.png
Paras;Paras;Pokemon Basis;Pflanze;70;;;;G;Zertrampeln ;Stampede;10;;GC;Sporenbällchen ;Spore Ball;20;Das Aktive Pokemon deines Gegners schläft jetzt.;Feuer;keine;2;MEW;46;G;Pokemon 151 (MEW);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/MEW/MEW_046_R_DE_LG.png
Parasek;Parasect;Pokemon Phase 1;Pflanze;120; Paras;Trägheitssporen;Wenn du dieses Pokemon aus deiner Hand spielst, um 1 deiner Pokemon während deines Zuges zu entwickeln, kannst du beide Aktive Pokemon einschlafen lassen und vergiften.;GC;Kreuzschere ;X-Scissor;50+;Wirf 1 Münze. Bei Kopf fügt diese Attacke 50 Schadenspunkte mehr zu.;;;;;;Feuer;keine;2;LOR;5;F;Verlorener Ursprung (LOR);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/LOR/LOR_005_R_DE_LG.png
Parasek;Parasect;Pokemon Phase 1;Pflanze;120; Paras;Trägheitssporen;Wenn du dieses Pokemon aus deiner Hand spielst, um 1 deiner Pokemon während deines Zuges zu entwickeln, kannst du beide Aktive Pokemon einschlafen lassen und vergiften.;GC;Kreuzschere ;X-Scissor;50+;Wirf 1 Münze. Bei Kopf fügt diese Attacke 50 Schadenspunkte mehr zu.;;;;;;Feuer;keine;2;LOR;TG1;F;Verlorener Ursprung (LOR);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/LOR/LOR_TG1_R_DE_LG.png
Parasek;Parasect;Pokemon Phase 1;Pflanze;120; Paras;;;G;Filamentausbreitung;Spread Filaments;;Wirf 2 Münzen. Durchsuche dein Deck nach bis zu so vielen [G]-Pokemon, wie du Kopf geworfen hast, und lege sie auf deine Bank. Mische anschließend dein Deck.;CC;Klauenschlitzer ;Claw Slash;50;;Feuer;keine;2;MEW;47;G;Pokemon 151 (MEW);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/MEW/MEW_047_R_DE_LG.png
Patinaraja;Copperajah;Pokemon Phase 1;Metall;190; Kupfanti;Antibakterielle Haut;Dieses Pokemon kann nicht von Speziellen Zuständen betroffen werden.;MMCC;Rächender Stampfer ;Vengeful Stomp;120+;Wenn auf den Pokemon auf deiner Bank mindestens 1 Schadensmarke liegt, fügt diese Attacke 120 Schadenspunkte mehr zu.;;;;;;Feuer;Pflanze;4;SHF;SV91;D;Glänzendes Schicksal (SHF);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/SHF/SHF_SV91_R_DE_LG.png
Patinaraja;Copperajah;Pokemon Phase 1;Metall;200; Kupfanti;Massiver Körper;Solange dieses Pokemon in der Aktiven Position ist, kann dein Gegner keine Stadionkarten aus seiner Hand spielen.;MMMC;Nasenlasso ;Nasal Lariat;130+;Du kannst 100 Schadenspunkte mehr zufügen. Wenn du das machst, kann dieses Pokemon während deines nächsten Zuges nicht angreifen.;;;;;;Feuer;Pflanze;4;SFA;42;H;Nebel der Sagen (SFA);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/SFA/SFA_042_R_DE_LG.png
Patinaraja;Copperajah;Pokemon Phase 1;Metall;190; Kupfanti;;;MCC;Stärke ;Strength;90;;MCCC;Pferdestärke ;High Horsepower;160;Dieses Pokemon fügt auch sich selbst 30 Schadenspunkte zu.;Feuer;Pflanze;4;FST;192;E;Fusionsangriff (FST);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/FST/FST_192_R_DE_LG.png
Patinaraja-ex;Copperajah ex;Pokemon Phase 1;Metall;300; Kupfanti;Bronzekörper;Diesem Pokemon werden durch Attacken 30 Schadenspunkte weniger zugefügt (nachdem Schwäche und Resistenz verrechnet wurden).;MMC;Nasenbeben ;Nosequake;260;Diese Attacke fügt auch jedem Pokemon auf deiner Bank 30 Schadenspunkte zu. (Wende Schwäche und Resistenz bei Pokemon auf der Bank nicht an.);;;;;;Feuer;Pflanze;4;PAL;150;G;Entwicklungen in Paldea (PAL);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/PAL/PAL_150_R_DE_LG.png
Patinaraja-ex;Copperajah ex;Pokemon Phase 1;Metall;300; Kupfanti;Bronzekörper;Diesem Pokemon werden durch Attacken 30 Schadenspunkte weniger zugefügt (nachdem Schwäche und Resistenz verrechnet wurden).;MMC;Nasenbeben ;Nosequake;260;Diese Attacke fügt auch jedem Pokemon auf deiner Bank 30 Schadenspunkte zu. (Wende Schwäche und Resistenz bei Pokemon auf der Bank nicht an.);;;;;;Feuer;Pflanze;4;PAL;245;G;Entwicklungen in Paldea (PAL);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/PAL/PAL_245_R_DE_LG.png
Patrouillenkappe;Patrol Cap;Trainer - Ausrüstung;;;;;Solange das Pokemon, an das diese Karte angelegt ist, in der Aktiven Position ist, können Karten in deinem Deck nicht durch Effekte von Attacken, Fähigkeiten, Itemkarten, Pokemon-Ausrüstungen oder Unterstützerkarten deines Gegners auf deinen Ablagestapel gelegt werden.;;;;;;;;;;;Elektro;Kampf;2;OBF;191;G;Obsidianflammen (OBF);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/OBF/OBF_191_R_DE_LG.png
Pelipper;Pelipper;Pokemon Phase 1;Farblos;120; Wingull;Hörensagen;"Wenn du dieses Pokemon aus deiner Hand spielst, um 1 deiner Pokemon während deines Zuges zu entwickeln, kannst du 1 wählen: Nimm 1 Unterstützerkarte aus deinem Ablagestapel auf deine Hand; oder durchsuche dein Deck nach 1 Unterstützerkarte, zeige sie deinem Gegner, nimm sie auf deine Hand und mische anschließend dein Deck.";CCC;Flügelschlag ;Wing Attack;90;;;;;;;Elektro;Kampf;2;PAF;204;G;Paldeas Schicksale (PAF);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/PAF/PAF_204_R_DE_LG.png
Pelipper;Pelipper;Pokemon Phase 1;Farblos;120; Wingull;Hörensagen;"Wenn du dieses Pokemon aus deiner Hand spielst, um 1 deiner Pokemon während deines Zuges zu entwickeln, kannst du 1 wählen: Nimm 1 Unterstützerkarte aus deinem Ablagestapel auf deine Hand; oder durchsuche dein Deck nach 1 Unterstützerkarte, zeige sie deinem Gegner, nimm sie auf deine Hand und mische anschließend dein Deck.";CCC;Flügelschlag ;Wing Attack;90;;;;;;;Elektro;Kampf;2;PAL;159;G;Entwicklungen in Paldea (PAL);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/PAL/PAL_159_R_DE_LG.png
Pelipper;Pelipper;Pokemon Phase 1;Farblos;120; Wingull;Hörensagen;"Wenn du dieses Pokemon aus deiner Hand spielst, um 1 deiner Pokemon während deines Zuges zu entwickeln, kannst du 1 wählen: Nimm 1 Unterstützerkarte aus deinem Ablagestapel auf deine Hand; oder durchsuche dein Deck nach 1 Unterstützerkarte, zeige sie deinem Gegner, nimm sie auf deine Hand und mische anschließend dein Deck.";CCC;Flügelschlag ;Wing Attack;90;;;;;;;Elektro;Kampf;2;SVP;22;G;Scarlet & Violet Promos (SVP);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/SVP/SVP_022_R_DE_LG.png
Pelzebub;Morgrem;Pokemon Phase 1;Finsternis;90; Bähmon;;;D;Schmetterkick ;Smash Kick;30;;DC;Durchbohren ;Pierce;50;;Pflanze;keine;1;BRS;93;F;Strahlende Sterne (BRS);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/BRS/BRS_093_R_DE_LG.png
Pelzebub;Morgrem;Pokemon Phase 1;Finsternis;90; Bähmon;;;D;Biss ;Bite;20;;DD;Brechschlag ;Crushing Blow;40;Wirf 1 Münze. Lege bei Kopf 1 Energie vom Aktiven Pokemon deines Gegners auf seinen Ablagestapel.;Pflanze;keine;2;FST;177;E;Fusionsangriff (FST);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/FST/FST_177_R_DE_LG.png
Pelzebub;Morgrem;Pokemon Phase 1;Finsternis;90; Bähmon;;;CC;Sanfter Hieb ;Gentle Slap;40;;DCC;Fänge der Dunkelheit ;Darkness Fang;70;;Pflanze;keine;1;SCR;95;H;Stellarkrone (SCR);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/SCR/SCR_095_R_DE_LG.png
Pelzebub;Morgrem;Pokemon Phase 1;Finsternis;90; Bähmon;;;D;Biss ;Bite;30;;DCC;Kniefalltrick ;False Surrender;60;Der Schaden dieser Attacke wird durch Effekte auf dem Aktiven Pokemon deines Gegners nicht verändert.;Pflanze;keine;2;SHF;SV84;D;Glänzendes Schicksal (SHF);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/SHF/SHF_SV84_R_DE_LG.png
Peony;Peony;Trainer - Unterstützer;;;;;Lege deine Handkarten auf deinen Ablagestapel und durchsuche dein Deck nach bis zu 2 Trainerkarten, zeige sie deinem Gegner und nimm sie auf deine Hand. Mische anschließend dein Deck.;;;;;;;;;;;Kampf;keine;1;CRE;150;E;Schaurige Herrschaft (CRE);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/CRE/CRE_150_R_DE_LG.png
Peony;Peony;Trainer - Unterstützer;;;;;Lege deine Handkarten auf deinen Ablagestapel und durchsuche dein Deck nach bis zu 2 Trainerkarten, zeige sie deinem Gegner und nimm sie auf deine Hand. Mische anschließend dein Deck.;;;;;;;;;;;Elektro;Kampf;2;CRE;197;E;Schaurige Herrschaft (CRE);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/CRE/CRE_197_R_DE_LG.png
